2019-12-12 23:00:42.367920 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'cvs.bucket.reh' 'key': '1500000_Sales_Records.csv'}]

Raw results of each run:
1_run_id,2_thread_id,bucketname,containerID,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,key,latency,newcontainer,payload,roundTripTime,runtime,test val,uuid,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,33,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]51bde606403644739779d36ef6e3bb9e,718285,3015,4,0,0,0,85,328,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,0,31,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,52,2132,28.23,1500000_Sales_Records.csv,19786.58,1,{'bucketname': 'cvs.bucket.reh'; 'key': '1500000_Sales_Records.csv'},47762.58,27976.37,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit
,46dfc664-1f8c-4cfb-9089-159692735f88,mSA6oq,9,4,1576216814
0,8,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]d1d891c9d26e4caa93a58df5fffa51b9,1535683,2983,4,0,0,0,123,345,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,1,27,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,63,2123,29.4,1500000_Sales_Records.csv,21429.42,1,{'bucketname': 'cvs.bucket.reh'; 'key': '1500000_Sales_Records.csv'},49361.42,27932.72,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit
,1dbd5a93-a0d6-4133-ab1e-f438615fc860,cNNkut,20,5,1576212727
0,49,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]5a59ce291b374ab3947c8c587b0b1bf2,398167,3030,1,1,0,0,70,321,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,1,21,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,59,2127,26.96,1500000_Sales_Records.csv,20432.29,1,{'bucketname': 'cvs.bucket.reh'; 'key': '1500000_Sales_Records.csv'},48433.29,28001.64,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit
,4a6c251c-98e7-4375-b926-187dafacfb15,BWM7QK,5,4,1576218416
0,47,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]6a0aca364906475ab48b0c3ada4fb016,904090,3050,4,1,0,0,96,352,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,2,20,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,52,2138,28.97,1500000_Sales_Records.csv,20457.24,1,{'bucketname': 'cvs.bucket.reh'; 'key': '1500000_Sales_Records.csv'},48707.24,28250.94,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit
,33096409-3950-4976-8bbd-da402d00844b,5oA7ZI,20,7,1576215886
0,7,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]f1db64060abc4f36a4cfa649c0bfc282,1296905,3090,4,0,0,0,112,348,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,2,15,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,53,2143,37.4,1500000_Sales_Records.csv,21227.97,1,{'bucketname': 'cvs.bucket.reh'; 'key': '1500000_Sales_Records.csv'},49791.97,28564.96,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit
,9651ffa0-50cc-47ee-a500-9efb9e856982,TxB5Ia,22,4,1576213921
