2019-12-12 22:02:15.003595 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'cvs.bucket.reh' 'key': '5000_Sales_Records.csv'}]

Raw results of each run:
1_run_id,2_thread_id,bucketname,containerID,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,key,latency,newcontainer,payload,roundTripTime,runtime,test val,uuid,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,7,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]98990e4639ef487fb11223180b91892c,1323243,32,3,0,0,0,1110,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,156,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13464,11,31.84,5000_Sales_Records.csv,19925.24,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20169.24,244.55,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,b9621e7b-6523-468e-b063-c87d2e05c71c,k96uNr,84,0,1576210239
0,0,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]4229e51b50564d68bd033141fa73a8f3,1265141,28,3,0,0,0,1158,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,173,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13574,10,30.34,5000_Sales_Records.csv,20029.52,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20251.52,222.47,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ffbcd644-27d4-497f-9ef1-259c8f40fb76,L0oQFg,73,0,1576210530
0,30,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]5b0150c736a1404c9df199e898f87e5b,1253004,39,5,0,0,0,1070,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,151,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13204,11,30.09,5000_Sales_Records.csv,19283.5,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19558.5,275.99,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,9e964040-1b51-4a0a-a620-22c01b1fa319,QsgFkz,65,0,1576210592
0,28,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]2d01eb5c17964778b8d45d795e97ef0c,1573519,35,4,0,0,0,1166,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,202,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13569,9,30.17,5000_Sales_Records.csv,19362.35,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19621.35,259.19,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,e3a2176b-4713-423b-bf35-11c7697cd706,RNziGi,87,0,1576208987
0,26,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]4229e51b50564d68bd033141fa73a8f3,1265234,32,3,0,0,0,1161,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,173,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13586,10,30.87,5000_Sales_Records.csv,19544.77,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19787.77,243.59,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ffbcd644-27d4-497f-9ef1-259c8f40fb76,L0oQFg,73,0,1576210530
0,29,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0c27e05edced4a61b97baf946372392d,1520714,35,3,0,0,0,1197,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,160,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13672,11,31.75,5000_Sales_Records.csv,19498.88,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19755.88,257.3,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ef14f5b4-da11-4a46-b76f-8c1b1abaac8a,FF5lrB,85,0,1576209251
0,44,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]7eb4385aca1a4667a4d7e065ac904479,1627338,33,3,0,0,0,1125,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,169,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13546,11,30.81,5000_Sales_Records.csv,19083.41,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19326.41,243.22,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,fa4fea52-2068-4edd-b033-1c96b5a922e1,3v7pY9,66,0,1576208720
0,10,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]5b0150c736a1404c9df199e898f87e5b,1253253,30,5,0,0,0,1072,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,152,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13217,10,30.33,5000_Sales_Records.csv,20257.41,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20491.41,234.05,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,9e964040-1b51-4a0a-a620-22c01b1fa319,QsgFkz,65,0,1576210592
0,1,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]4229e51b50564d68bd033141fa73a8f3,1265270,29,3,0,0,0,1165,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,174,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13596,10,30.2,5000_Sales_Records.csv,20490.71,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20716.71,226.04,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ffbcd644-27d4-497f-9ef1-259c8f40fb76,L0oQFg,73,0,1576210530
0,32,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]9cad4d622fbb46b1913b4ec2e5f3c04e,457788,41,4,0,0,0,1045,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,159,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13354,9,30.17,5000_Sales_Records.csv,19642.34,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19929.34,287.12,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,6989a267-0b7b-45ad-b1d1-164ea8b90fa2,xz9EVy,28,1,1576214569
0,37,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]2d01eb5c17964778b8d45d795e97ef0c,1573774,38,4,0,0,0,1170,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,202,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13579,11,31.19,5000_Sales_Records.csv,19544.21,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19818.21,274.39,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,e3a2176b-4713-423b-bf35-11c7697cd706,RNziGi,87,0,1576208987
0,48,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0c27e05edced4a61b97baf946372392d,1520754,33,3,0,0,0,1199,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,160,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13684,11,31.68,5000_Sales_Records.csv,19188.17,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19443.17,255.68,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ef14f5b4-da11-4a46-b76f-8c1b1abaac8a,FF5lrB,85,2,1576209251
0,47,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]4229e51b50564d68bd033141fa73a8f3,1265302,32,3,0,0,0,1169,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,174,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13608,10,30.28,5000_Sales_Records.csv,19359.9,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19597.9,238.81,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ffbcd644-27d4-497f-9ef1-259c8f40fb76,L0oQFg,73,0,1576210530
0,36,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]98990e4639ef487fb11223180b91892c,1323551,34,3,0,0,0,1115,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,157,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13475,9,30.67,5000_Sales_Records.csv,19762.82,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20016.82,254.48,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,b9621e7b-6523-468e-b063-c87d2e05c71c,k96uNr,84,0,1576210239
0,39,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]2d01eb5c17964778b8d45d795e97ef0c,1573816,31,4,0,0,0,1174,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,203,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13590,12,30.09,5000_Sales_Records.csv,19732.55,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19968.55,236.97,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,e3a2176b-4713-423b-bf35-11c7697cd706,RNziGi,87,0,1576208987
0,31,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]10715454892849c7b2229a315ace5fd0,1606314,35,5,0,0,0,1126,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,171,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13424,10,32.4,5000_Sales_Records.csv,20018.05,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20276.05,258.95,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,05330795-b904-47cb-94db-3d701d567fe3,MVrY3p,95,0,1576208826
0,49,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]10715454892849c7b2229a315ace5fd0,1606353,32,5,0,0,0,1130,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,171,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13434,10,30.25,5000_Sales_Records.csv,19293.02,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},19533.02,240.39,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,05330795-b904-47cb-94db-3d701d567fe3,MVrY3p,95,0,1576208826
0,35,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]98990e4639ef487fb11223180b91892c,1323599,32,3,0,0,0,1119,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,157,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13485,10,38.57,5000_Sales_Records.csv,19945.44,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20193.44,248.68,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,b9621e7b-6523-468e-b063-c87d2e05c71c,k96uNr,85,0,1576210239
0,38,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]2d01eb5c17964778b8d45d795e97ef0c,1573864,42,4,0,0,0,1176,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,203,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13604,10,30.81,5000_Sales_Records.csv,19961.16,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20252.16,291.47,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,e3a2176b-4713-423b-bf35-11c7697cd706,RNziGi,87,0,1576208987
0,40,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]9cad4d622fbb46b1913b4ec2e5f3c04e,457831,221,4,0,0,0,1049,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,160,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,13364,8,29.51,5000_Sales_Records.csv,19646.55,0,{'bucketname': 'cvs.bucket.reh'; 'key': '5000_Sales_Records.csv'},20829.55,1183.92,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,6989a267-0b7b-45ad-b1d1-164ea8b90fa2,xz9EVy,29,0,1576214569
Successful Runs: 50

Category containerID:
containerID,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
2019/12/13/[$LATEST]0c27e05edced4a61b97baf946372392d,11,33.27,0.00,0.00,2.27,0.00,0.36,10.82,30.77,18597.36,0,18847.27,250.45,85.00,0.18,1576209251.00
2019/12/13/[$LATEST]10715454892849c7b2229a315ace5fd0,6,37.83,0.00,0.00,3.00,0.00,0.17,9.83,31.14,18472.16,0,18743.82,272.35,94.33,0.00,1576208826.00
2019/12/13/[$LATEST]2d01eb5c17964778b8d45d795e97ef0c,8,38.50,0.00,0.00,2.38,0.00,0.38,10.50,30.46,19082.43,0,19357.56,275.61,87.00,0.00,1576208987.00
2019/12/13/[$LATEST]4229e51b50564d68bd033141fa73a8f3,8,33.62,0.00,0.00,2.25,0.00,0.38,10.50,30.24,19402.28,0,19651.78,249.97,73.00,0.00,1576210530.00
2019/12/13/[$LATEST]5b0150c736a1404c9df199e898f87e5b,2,34.50,0.00,0.00,1.50,0.00,0.50,10.50,30.21,19770.46,0,20024.96,255.02,65.00,0.00,1576210592.00
2019/12/13/[$LATEST]7eb4385aca1a4667a4d7e065ac904479,5,36.40,0.00,0.00,2.20,0.00,0.20,10.40,31.20,18881.98,0,19145.78,264.22,66.00,0.00,1576208720.00
2019/12/13/[$LATEST]98990e4639ef487fb11223180b91892c,5,33.20,0.00,0.00,2.40,0.00,0.40,10.40,32.69,19126.87,0,19378.07,251.75,83.60,0.20,1576210239.00
2019/12/13/[$LATEST]9cad4d622fbb46b1913b4ec2e5f3c04e,5,76.00,0.00,0.00,2.60,0.00,0.20,9.40,31.00,19052.98,0,19514.58,462.26,28.20,0.20,1576214569.00
Total number of unique containerIDs: 8

Category cpuType:
cpuType,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,50,39.34,0.00,0.00,2.38,0.00,0.32,10.36,30.92,18962.63,0,19241.99,279.90,76.00,0.08,1576209993.54
Total number of unique cpuTypes: 1

Category vmID:
vmID,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
3v7pY9,5,36.40,0.00,0.00,2.20,0.00,0.20,10.40,31.20,18881.98,0,19145.78,264.22,66.00,0.00,1576208720.00
FF5lrB,11,33.27,0.00,0.00,2.27,0.00,0.36,10.82,30.77,18597.36,0,18847.27,250.45,85.00,0.18,1576209251.00
L0oQFg,8,33.62,0.00,0.00,2.25,0.00,0.38,10.50,30.24,19402.28,0,19651.78,249.97,73.00,0.00,1576210530.00
MVrY3p,6,37.83,0.00,0.00,3.00,0.00,0.17,9.83,31.14,18472.16,0,18743.82,272.35,94.33,0.00,1576208826.00
QsgFkz,2,34.50,0.00,0.00,1.50,0.00,0.50,10.50,30.21,19770.46,0,20024.96,255.02,65.00,0.00,1576210592.00
RNziGi,8,38.50,0.00,0.00,2.38,0.00,0.38,10.50,30.46,19082.43,0,19357.56,275.61,87.00,0.00,1576208987.00
k96uNr,5,33.20,0.00,0.00,2.40,0.00,0.40,10.40,32.69,19126.87,0,19378.07,251.75,83.60,0.20,1576210239.00
xz9EVy,5,76.00,0.00,0.00,2.60,0.00,0.20,9.40,31.00,19052.98,0,19514.58,462.26,28.20,0.20,1576214569.00
Total number of unique vmIDs: 8

Category zAll:
zAll,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
Final Results:,50,39.34,0.00,0.00,2.38,0.00,0.32,10.36,30.92,18962.63,0,19241.99,279.90,76.00,0.08,1576209993.54
Total number of unique zAlls: 1
