2019-12-13 02:11:53.080461 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'cvs.bucket.reh' 'key': '100_newdata.csv' 'tablename': 'mytable'}]

Raw results of each run:
1_run_id,2_thread_id,bucketname,containerID,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,key,latency,newcontainer,payload,roundTripTime,runtime,test val,uuid,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,25,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]7d88da2e95c54ba78f82b3f7612a053e,1576071,22,4,0,0,0,597,0,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,22,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1155,4,25.71,100_newdata.csv,21344.73,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21489.73,145.74,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,dc11124a-afcd-4de1-bfd1-bd7d2ef8e098,B5QgEU,64,0,1576224021
0,20,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0c6ee471e72a44a09f32d3fa5bc241f0,2281275,32,6,0,0,0,1683,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,385,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,6207,3,26.99,100_newdata.csv,21663.29,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21859.29,196.24,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,94a31839-32c6-4c57-9948-458b704633fc,DzRs2B,174,0,1576220456
0,10,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]728a70253170462cafe3f1bc94767549,1576660,21,3,0,0,0,690,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,35,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1745,3,30.27,100_newdata.csv,22174.43,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22318.43,144.13,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,ce11e1d2-9cbb-406f-9d80-b4ab51a8c301,cvmNRn,52,0,1576224014
0,42,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]d1a608fe91404340b0c1bd7ff2f1d7ad,1279109,44,5,0,0,0,147,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,140,3,24.94,100_newdata.csv,20936.06,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21197.06,261.78,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,86eb9ecc-2fb6-42ec-af80-4ae16cf2f6d6,mr6Qzt,31,0,1576225513
0,15,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]78e78564a86240958db2c05ce7072b60,2279480,30,4,0,0,0,1492,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,533,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,5940,2,29.7,100_newdata.csv,21896.31,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22087.31,191.12,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,585a8bb8-36d5-4336-99fc-b911634eec69,fSBPBc,316,0,1576220464
0,3,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]7d88da2e95c54ba78f82b3f7612a053e,1576020,40,4,0,0,0,592,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,22,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1152,3,25.54,100_newdata.csv,22250.84,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22485.84,235.08,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,dc11124a-afcd-4de1-bfd1-bd7d2ef8e098,B5QgEU,64,0,1576224021
0,21,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]728a70253170462cafe3f1bc94767549,1576605,48,3,0,0,0,687,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,35,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1742,2,29.51,100_newdata.csv,21723.01,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22000.01,277.64,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,ce11e1d2-9cbb-406f-9d80-b4ab51a8c301,cvmNRn,52,0,1576224014
0,12,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,446549,24,5,0,0,0,565,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,42,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1440,2,26.7,100_newdata.csv,22108.68,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22259.68,151.96,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,d4f20cba-bbf7-4492-bb87-57c5d0d60080,GXEKMI,18,0,1576229668
0,24,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]27e539eca2974a26ad2915a8661e13d5,639189,30,3,0,0,0,574,0,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,37,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1410,4,27.66,100_newdata.csv,21854.73,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22044.73,190.21,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,cf6ecd3b-5b14-4d2c-8acd-14375e0530ef,ZAIPLj,20,0,1576228704
0,0,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]a955f3bd5135461bb6cd0f0a37563f93,1713027,43,8,0,0,0,177,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,159,2,24.13,100_newdata.csv,22360.06,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22607.06,247.13,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,f546a20f-160c-481f-b7be-3a8750e952cc,Cozulp,52,0,1576223343
0,33,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,446495,28,5,0,0,0,561,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,42,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1437,3,27.44,100_newdata.csv,21482.46,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21658.46,176.78,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,d4f20cba-bbf7-4492-bb87-57c5d0d60080,GXEKMI,18,0,1576229668
0,28,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0c6ee471e72a44a09f32d3fa5bc241f0,2281312,27,6,0,0,0,1686,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,386,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,6210,3,27.5,100_newdata.csv,21641.22,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21813.22,172.96,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,94a31839-32c6-4c57-9948-458b704633fc,DzRs2B,174,0,1576220456
0,35,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]78e78564a86240958db2c05ce7072b60,2279429,32,4,0,0,0,1490,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,532,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,5937,2,29.14,100_newdata.csv,21510.84,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21710.84,200.66,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,585a8bb8-36d5-4336-99fc-b911634eec69,fSBPBc,316,0,1576220464
0,18,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]78e78564a86240958db2c05ce7072b60,2279338,87,4,0,0,0,1487,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,532,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,5934,2,30.25,100_newdata.csv,21798.98,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22277.98,479.99,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,585a8bb8-36d5-4336-99fc-b911634eec69,fSBPBc,316,0,1576220464
0,49,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0178b05455ea4e31937f386b20e299f2,1902166,52,5,0,0,0,815,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,57,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,2112,2,29.13,100_newdata.csv,20964.46,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21261.46,297.45,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,5eb76626-950c-4238-90dd-e34e0b43ad6e,vKhR0q,53,0,1576222384
0,4,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0178b05455ea4e31937f386b20e299f2,1902066,95,5,0,0,0,811,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,57,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,2108,3,29.22,100_newdata.csv,22223.44,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22748.44,525.44,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,5eb76626-950c-4238-90dd-e34e0b43ad6e,vKhR0q,53,0,1576222384
0,47,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]728a70253170462cafe3f1bc94767549,1576739,89,3,0,0,0,693,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,35,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1749,3,29.77,100_newdata.csv,20851.46,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21345.46,494.94,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,ce11e1d2-9cbb-406f-9d80-b4ab51a8c301,cvmNRn,52,0,1576224014
0,36,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]d1a608fe91404340b0c1bd7ff2f1d7ad,1279158,102,5,0,0,0,150,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,145,2,24.63,100_newdata.csv,21136.82,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21688.82,552.41,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,86eb9ecc-2fb6-42ec-af80-4ae16cf2f6d6,mr6Qzt,31,0,1576225513
0,9,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0c6ee471e72a44a09f32d3fa5bc241f0,2281365,23,6,0,0,0,1689,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,386,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,6214,4,28.29,100_newdata.csv,22535.38,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22688.38,153.92,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,94a31839-32c6-4c57-9948-458b704633fc,DzRs2B,174,0,1576220456
0,11,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,446470,22,5,0,0,0,558,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,42,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1434,2,26.69,100_newdata.csv,22525.67,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22668.67,143.85,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,d4f20cba-bbf7-4492-bb87-57c5d0d60080,GXEKMI,18,0,1576229668
0,32,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0178b05455ea4e31937f386b20e299f2,1902237,84,5,0,0,0,819,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,57,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,2115,3,31.14,100_newdata.csv,21484.5,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},21957.5,473.28,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,5eb76626-950c-4238-90dd-e34e0b43ad6e,vKhR0q,53,0,1576222384
0,37,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]0178b05455ea4e31937f386b20e299f2,1902340,110,5,0,0,0,823,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,58,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,2119,4,29.47,100_newdata.csv,21702.64,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22299.64,597.99,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,5eb76626-950c-4238-90dd-e34e0b43ad6e,vKhR0q,53,1,1576222384
0,40,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,446817,63,5,0,0,0,569,0,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,42,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1443,4,28.26,100_newdata.csv,21855.69,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22208.69,353.66,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,d4f20cba-bbf7-4492-bb87-57c5d0d60080,GXEKMI,18,0,1576229668
0,34,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]d1a608fe91404340b0c1bd7ff2f1d7ad,1279445,68,5,0,0,0,154,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,7,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,148,3,25.3,100_newdata.csv,22060.73,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22433.73,373.55,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,86eb9ecc-2fb6-42ec-af80-4ae16cf2f6d6,mr6Qzt,32,0,1576225513
0,16,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]728a70253170462cafe3f1bc94767549,1576936,152,3,0,0,0,697,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,36,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1754,6,29.36,100_newdata.csv,22507.91,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},23313.91,806.68,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,ce11e1d2-9cbb-406f-9d80-b4ab51a8c301,cvmNRn,52,0,1576224014
0,43,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,446882,110,5,0,0,0,571,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,43,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,1448,4,26.48,100_newdata.csv,22147.81,0,{'bucketname': 'cvs.bucket.reh'; 'key': '100_newdata.csv'; 'tablename': 'mytable'},22739.81,592.49,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit; Oder Processing Time; Gross Margin,d4f20cba-bbf7-4492-bb87-57c5d0d60080,GXEKMI,18,0,1576229668
Successful Runs: 50

Category containerID:
containerID,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
2019/12/13/[$LATEST]0178b05455ea4e31937f386b20e299f2,4,85.25,0.00,0.00,1.50,0.00,0.50,3.00,29.74,21593.76,0,22066.76,473.54,53.00,0.25,1576222384.00
2019/12/13/[$LATEST]0c6ee471e72a44a09f32d3fa5bc241f0,8,58.50,0.00,0.00,2.00,0.00,0.25,3.00,27.78,20403.42,0,20735.79,332.95,174.00,0.00,1576220456.00
2019/12/13/[$LATEST]27e539eca2974a26ad2915a8661e13d5,1,30.00,0.00,0.00,0.00,0.00,0.00,4.00,27.66,21854.73,0,22044.73,190.21,20.00,0.00,1576228704.00
2019/12/13/[$LATEST]728a70253170462cafe3f1bc94767549,6,83.17,0.00,0.00,2.00,0.00,0.33,3.67,29.24,20638.69,0,21096.86,458.60,52.00,0.00,1576224014.00
2019/12/13/[$LATEST]78e78564a86240958db2c05ce7072b60,7,64.43,0.00,0.00,2.29,0.00,0.29,2.29,29.63,20254.10,0,20618.39,364.86,316.00,0.00,1576220464.00
2019/12/13/[$LATEST]7d88da2e95c54ba78f82b3f7612a053e,6,56.33,0.00,0.00,1.33,0.00,0.33,3.17,26.05,19991.48,0,20310.65,319.70,64.00,0.00,1576224021.00
2019/12/13/[$LATEST]984d461d66ee428fb96ad4b40f610357,12,56.25,0.00,0.00,2.25,0.00,0.25,2.92,27.43,20527.45,0,20847.03,320.21,17.67,0.00,1576229668.00
2019/12/13/[$LATEST]a955f3bd5135461bb6cd0f0a37563f93,2,38.50,0.00,0.00,2.00,0.00,0.00,2.00,24.50,19830.67,0,20056.67,226.26,51.50,0.50,1576223343.00
2019/12/13/[$LATEST]d1a608fe91404340b0c1bd7ff2f1d7ad,4,60.75,0.00,0.00,1.50,0.00,0.25,2.75,25.05,20574.46,0,20915.46,341.66,31.25,0.00,1576225513.00
Total number of unique containerIDs: 9

Category cpuType:
cpuType,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,50,62.44,0.00,0.00,1.90,0.00,0.28,2.94,27.73,20506.11,0,20858.23,352.67,99.44,0.04,1576224362.00
Total number of unique cpuTypes: 1

Category vmID:
vmID,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
B5QgEU,6,56.33,0.00,0.00,1.33,0.00,0.33,3.17,26.05,19991.48,0,20310.65,319.70,64.00,0.00,1576224021.00
Cozulp,2,38.50,0.00,0.00,2.00,0.00,0.00,2.00,24.50,19830.67,0,20056.67,226.26,51.50,0.50,1576223343.00
DzRs2B,8,58.50,0.00,0.00,2.00,0.00,0.25,3.00,27.78,20403.42,0,20735.79,332.95,174.00,0.00,1576220456.00
GXEKMI,12,56.25,0.00,0.00,2.25,0.00,0.25,2.92,27.43,20527.45,0,20847.03,320.21,17.67,0.00,1576229668.00
ZAIPLj,1,30.00,0.00,0.00,0.00,0.00,0.00,4.00,27.66,21854.73,0,22044.73,190.21,20.00,0.00,1576228704.00
cvmNRn,6,83.17,0.00,0.00,2.00,0.00,0.33,3.67,29.24,20638.69,0,21096.86,458.60,52.00,0.00,1576224014.00
fSBPBc,7,64.43,0.00,0.00,2.29,0.00,0.29,2.29,29.63,20254.10,0,20618.39,364.86,316.00,0.00,1576220464.00
mr6Qzt,4,60.75,0.00,0.00,1.50,0.00,0.25,2.75,25.05,20574.46,0,20915.46,341.66,31.25,0.00,1576225513.00
vKhR0q,4,85.25,0.00,0.00,1.50,0.00,0.50,3.00,29.74,21593.76,0,22066.76,473.54,53.00,0.25,1576222384.00
Total number of unique vmIDs: 9

Category zAll:
zAll,uses,avg_cpuIdleDelta,avg_cpuIowaitDelta,avg_cpuIrqDelta,avg_cpuKrnDelta,avg_cpuNiceDelta,avg_cpuSoftIrqDelta,avg_cpuUsrDelta,avg_frameworkRuntime,avg_latency,sum_newcontainer,avg_roundTripTime,avg_runtime,avg_vmcpusteal,avg_vmcpustealDelta,avg_vmuptime
Final Results:,50,62.44,0.00,0.00,1.90,0.00,0.28,2.94,27.73,20506.11,0,20858.23,352.67,99.44,0.04,1576224362.00
Total number of unique zAlls: 1
