2019-12-13 02:37:23.936847 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'cvs.bucket.reh' 'key': '10000_Sales_Records.csv' 'tablename': 'mytable' 'filterBy': {'Region': ['Australia_and_Oceania'] 'Item_Type': ['Office_Supplies'] 'Sales_Channel': ['Offline'] 'Order_Priority': ['Medium'] 'Country': ['Fiji']} 'aggregateBy': {'max': ['Units_Sold'] 'min': ['Units_Sold'] 'avg': ['Order_Processing_Time' 'Gross_Margin' 'Units_Sold'] 'sum': ['Units_Sold' 'Total_Revenue' 'Total_Profit']}}]

Raw results of each run:
1_run_id,2_thread_id,bucketname,containerID,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,key,latency,newcontainer,payload,roundTripTime,runtime,test val,uuid,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,41,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]c31a95b105504456bd5e300ea2b088c2,430471,158,2,0,0,0,92,6,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,3,4,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,254,64,24.41,10000_Sales_Records.csv,14294.7,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},15380.7,1086.42,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,e3a4a58b-f78f-4e23-856f-257f468b595b,j7M0vm,13,2,1576231286
0,34,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]b1bb90faa4a94c0fbae5dceb02b8150a,1491441,152,5,0,0,0,140,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,3,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,303,43,24.68,10000_Sales_Records.csv,14643.89,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},15698.89,1055.81,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,3353884b-49a4-4a0e-a47f-b47bd9b8846c,eW6Znn,37,2,1576225980
0,7,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]68a1622bf11a4fd6b8a885722039e45d,1451868,145,4,0,0,0,160,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,9,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,456,45,24.85,10000_Sales_Records.csv,15641.2,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16658.2,1017.42,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,2d5617cc-6d6d-4aa4-ac03-4f55c69c1d9c,n4Mokw,24,2,1576226177
0,5,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]f5bed37b8dc245e4a753accc1db89459,1155153,151,4,0,0,0,141,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,4,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,384,44,24.27,10000_Sales_Records.csv,15693.39,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16734.39,1041.4,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,ba23107b-80ee-41eb-8153-07c847863e6f,QzL55s,27,0,1576227661
0,19,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]4b20fcf128f84fe0bdaacd82eada263f,320584,159,2,0,0,0,87,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,3,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,249,42,24.16,10000_Sales_Records.csv,15479.18,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16554.18,1075.58,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,0b67a967-efdc-4a7f-ab8c-63bde84726b9,XpLuuZ,8,1,1576231836
0,4,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]24a24d205b1d4b2085f437205620ed55,1358314,148,3,0,0,0,137,1,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,11,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,398,46,24.33,10000_Sales_Records.csv,15872.47,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16892.47,1020.5,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,45ac59cf-c2b0-4005-b2ea-ad85795e1a75,YOW24T,23,0,1576226646
0,15,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]474412fd32c34296919a9568e699e481,476306,153,2,0,0,0,107,3,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,6,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,371,43,22.73,10000_Sales_Records.csv,15636.08,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16684.08,1048.35,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,7d5fa2c6-e9a0-4f05-9ed5-1a9bf568c67f,CfGsug,13,0,1576231057
0,10,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]33099e37733740a49df5b56fa563d580,1502032,152,5,0,0,0,161,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,6,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,438,44,24.35,10000_Sales_Records.csv,15895.75,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16941.75,1046.97,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,52ccad88-c4ba-44e6-a203-5b1d86f0ace8,KM9kto,37,0,1576225927
0,13,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]47f64cf0daa1421f890058a6329bc4fd,1358067,145,3,0,0,0,158,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,6,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,443,44,23.85,10000_Sales_Records.csv,15940.56,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16954.56,1014.8,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,752aceef-f165-4c05-bbca-a985b01d84db,dwvA5v,41,1,1576226647
0,3,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]b1bb90faa4a94c0fbae5dceb02b8150a,1491596,155,5,0,0,0,145,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,4,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,347,44,22.87,10000_Sales_Records.csv,16122.45,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},17185.45,1063.89,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,3353884b-49a4-4a0e-a47f-b47bd9b8846c,eW6Znn,39,0,1576225980
0,28,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]136316b3b4424054907f874fce5e91c4,583532,137,2,0,0,0,103,4,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,4,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,387,43,22.26,10000_Sales_Records.csv,15570.78,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},16532.78,962.28,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,7c35a7be-27d1-46d0-85cc-09d554cee764,vIyEdV,13,0,1576230521
0,12,bucketname cvs.bucket.reh!,2019/12/13/[$LATEST]96e246599a3e422d92a7c776b058f47a,1597637,157,2,0,0,0,169,2,Intel(R) Xeon(R) Processor @ 2.50GHz,0,0,6,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model Intel(R) Xeon(R) Processor @ 2.50GHz,298,47,23.49,10000_Sales_Records.csv,16078.85,0,{'bucketname': 'cvs.bucket.reh'; 'key': '10000_Sales_Records.csv'; 'tablename': 'mytable'; 'filterBy': {'Region': ['Australia_and_Oceania']; 'Item_Type': ['Office_Supplies']; 'Sales_Channel': ['Offline']; 'Order_Priority': ['Medium']; 'Country': ['Fiji']}; 'aggregateBy': {'max': ['Units_Sold']; 'min': ['Units_Sold']; 'avg': ['Order_Processing_Time'; 'Gross_Margin'; 'Units_Sold']; 'sum': ['Units_Sold'; 'Total_Revenue'; 'Total_Profit']}},17137.85,1059.53,Region;Country;Item Type;Sales Channel;Order Priority;Order Date;Order ID;Ship Date;Units Sold;Unit Price;Unit Cost;Total Revenue;Total Cost;Total Profit,33718e79-3d5f-444f-8c38-15fe9c022237,zUcVQg,41,1,1576225450
